actor_id,actor_name,drama_name,role,character_name,kdrama_id
f8dfd785-6a1a-4837-a5ce-47b266b36c32,Kim Young Dae,It's Okay to Be Sensitive,Main Role,Do Hwan,c37fa2358b1041b1b5f3b04d5e3109ab
f8dfd785-6a1a-4837-a5ce-47b266b36c32,Kim Young Dae,Room of Romance,Guest Role,Waiter Ep 5,8b97823738af4b91bbac05ab76e75b73
f8dfd785-6a1a-4837-a5ce-47b266b36c32,Kim Young Dae,Crushes Reverse,Guest Role,Ep 6,97a3f7294eea41d0b633c61e4376fa86
f8dfd785-6a1a-4837-a5ce-47b266b36c32,Kim Young Dae,Just Too Bored,Support Role,Woo Seung Woo,b8417c9c2fff4c2baa4f04dc96ec389d
f8dfd785-6a1a-4837-a5ce-47b266b36c32,Kim Young Dae,Office Watch Season 2,Guest Role,Delivery man,ed40658684834593a99727dbf2b0ab26
730e7ec3-9627-447d-8468-1c2f22a4dbb3,Park Ju Hyun,The Forbidden Marriage,Main Role,Ye So Rang,acd737f1fcc44eb6bb8e0ffe1455716b
730e7ec3-9627-447d-8468-1c2f22a4dbb3,Park Ju Hyun,Love All Play,Main Role,Park Tae Yang,d18ad732e02a47a7ba7d1e3022a2f556
730e7ec3-9627-447d-8468-1c2f22a4dbb3,Park Ju Hyun,Mouse,Main Role,Oh Bong Yi,a98e288b35eb4fea9185772b021755a3
730e7ec3-9627-447d-8468-1c2f22a4dbb3,Park Ju Hyun,Zombie Detective,Main Role,Gong Sun Ji,31f0ed457f9e4989966116dc6ba7a0d0
730e7ec3-9627-447d-8468-1c2f22a4dbb3,Park Ju Hyun,Extracurricular,Main Role,Bae Gyu Ri,1ea5167c67f54d39a3d986bd93a2e21b
730e7ec3-9627-447d-8468-1c2f22a4dbb3,Park Ju Hyun,A Piece of Your Mind,Support Role,Kim Ji Soo Ha Wons first love,de4f193eae534711992908b5f62f368e
973889f9-765f-42d0-8649-ddd1421d277f,Park Sun Young,The Forbidden Marriage,Support Role,Seo Woon Jeong Sor Rangs stepmother,acd737f1fcc44eb6bb8e0ffe1455716b
973889f9-765f-42d0-8649-ddd1421d277f,Park Sun Young,Uncle,Main Role,Park Hye Ryung,0c2844f3b5c9442e8d8e3ac6f40b263c
973889f9-765f-42d0-8649-ddd1421d277f,Park Sun Young,The World of the Married,Support Role,Go Ye Rim Sun Woos friend,2da0f1cc07634caea466cecc63fa60af
973889f9-765f-42d0-8649-ddd1421d277f,Park Sun Young,Marry Me Now,Support Role,Park Sun Ha,1d5e88a5b4794a6d99f9279ccfaec791
973889f9-765f-42d0-8649-ddd1421d277f,Park Sun Young,Super Family,Main Role,Maeng Ra Yeon,85f2bf4cb092454e9c74caa7bd071c67
973889f9-765f-42d0-8649-ddd1421d277f,Park Sun Young,Jang Young Shil,Support Role,Princess So Hyeon,738c0743e40241f386ae13eb9602b9f6
8a56e0aa-196c-47e7-adcb-b51dd8b5d21f,Choi Deok Moon,The Forbidden Marriage,Support Role,Gwaeng Yi Fortune teller,acd737f1fcc44eb6bb8e0ffe1455716b
8a56e0aa-196c-47e7-adcb-b51dd8b5d21f,Choi Deok Moon,Moebius: The Veil,Support Role,Kim Jae Hwan,9e64314639724112823941650158142e
8a56e0aa-196c-47e7-adcb-b51dd8b5d21f,Choi Deok Moon,Money Game,Support Role,Gook Kyung Min Director General of Financial Policy,68fda71021664349b25b6e519af9d4ae
8a56e0aa-196c-47e7-adcb-b51dd8b5d21f,Choi Deok Moon,Ho Goo's Love,Support Role,So Shi Min,fb5c2b764c874c1db2bcdc1608b3d568
593282ab-c3f6-4805-89d2-654924d96ecd,Lee Sun Bin,"Work Later, Drink Now Season 2",Main Role,Ahn So Hee,140865f39119437c8d167019630c9357
593282ab-c3f6-4805-89d2-654924d96ecd,Lee Sun Bin,"Work Later, Drink Now",Main Role,Ahn So Hee,3b8bd865d3bb49c1a47bbb31dd4916e6
593282ab-c3f6-4805-89d2-654924d96ecd,Lee Sun Bin,Team Bulldog: Off-duty Investigation,Main Role,Kang Moo Young,5f1e050a0d9c41b38d8ac929f7c1b958
593282ab-c3f6-4805-89d2-654924d96ecd,Lee Sun Bin,The Great Show,Main Role,Jung Soo Hyun,9681e7f44919473284623d747be4f034
593282ab-c3f6-4805-89d2-654924d96ecd,Lee Sun Bin,Sketch,Main Role,Yoo Shi Hyun,c2043b177fe34cceaf965f58e9795f57
593282ab-c3f6-4805-89d2-654924d96ecd,Lee Sun Bin,Criminal Minds,Main Role,Yoo Min Young,d91b3cc0cb864e97b4bba60b2dcfa6b0
593282ab-c3f6-4805-89d2-654924d96ecd,Lee Sun Bin,Missing 9,Support Role,Ha Ji Ah,d649c36e93684b69831eb31fd9184477
bfd06dcd-70ac-4272-afbd-1be17b69e990,Han Sun Hwa,"Work Later, Drink Now Season 2",Main Role,Han Ji Yeon,140865f39119437c8d167019630c9357
bfd06dcd-70ac-4272-afbd-1be17b69e990,Han Sun Hwa,"Work Later, Drink Now",Main Role,Han Ji Yeon,3b8bd865d3bb49c1a47bbb31dd4916e6
bfd06dcd-70ac-4272-afbd-1be17b69e990,Han Sun Hwa,Undercover,Main Role,Choi Yeon Soo Young,d70aea9eb9f140fbb2d588ad86849e18
bfd06dcd-70ac-4272-afbd-1be17b69e990,Han Sun Hwa,Backstreet Rookie,Main Role,Yoo Yeon Joo,8f127982159d4a44bf844c40228975e5
bfd06dcd-70ac-4272-afbd-1be17b69e990,Han Sun Hwa,Save Me Season 2,Support Role,Go Eun Ah,b733d0303b704730a3c0610dffd68d76
bfd06dcd-70ac-4272-afbd-1be17b69e990,Han Sun Hwa,My Husband Oh Jak Doo,Main Role,Jang Eun Jo,5f5e5c431807400e89b3e36d31fb8d67
bfd06dcd-70ac-4272-afbd-1be17b69e990,Han Sun Hwa,School 2017,Main Role,Han Soo Ji,4970af86fb30446b9214dff1189ceab4
f4491e58-62c9-4bed-b3af-02fbc6641b5d,Jung Eun Ji,"Work Later, Drink Now Season 2",Main Role,Kang Ji Gu,140865f39119437c8d167019630c9357
f4491e58-62c9-4bed-b3af-02fbc6641b5d,Jung Eun Ji,"Work Later, Drink Now",Main Role,Kang Ji Gu,3b8bd865d3bb49c1a47bbb31dd4916e6
f4491e58-62c9-4bed-b3af-02fbc6641b5d,Jung Eun Ji,Untouchable,Main Role,Seo Yi Ra,67b6e5fc7921414f962a047e253ab795
f4491e58-62c9-4bed-b3af-02fbc6641b5d,Jung Eun Ji,Sassy Go Go,Main Role,Kang Yeon Doo,7ae436e57f644a20aa888ed2733a7245
807e64e5-c33d-49b1-991e-3428df026183,Choi Si Won,"Work Later, Drink Now Season 2",Main Role,Kang Buk Gu,140865f39119437c8d167019630c9357
807e64e5-c33d-49b1-991e-3428df026183,Choi Si Won,Love Is for Suckers,Main Role,Park Jae Hoon,c726ced6653f4760a231a5c9e6b7173a
807e64e5-c33d-49b1-991e-3428df026183,Choi Si Won,"Work Later, Drink Now",Main Role,Kang Buk Gu,3b8bd865d3bb49c1a47bbb31dd4916e6
807e64e5-c33d-49b1-991e-3428df026183,Choi Si Won,My Fellow Citizens!,Main Role,Yang Jung Kook,cbcd592316bb4c5f84cb31797350c746
807e64e5-c33d-49b1-991e-3428df026183,Choi Si Won,Revolutionary Love,Main Role,Byun Hyuk,bd68a18a61204dae97e1ac5accc3fd64
807e64e5-c33d-49b1-991e-3428df026183,Choi Si Won,She Was Pretty,Main Role,Kim Shin Hyuk,1985f18b5a134aee8c324ef183f98047
621b2e7a-64a3-4e00-8509-5f1b62f8f9e6,Kim Jung Min,"Work Later, Drink Now Season 2",Support Role,Hwang Dong Bae,140865f39119437c8d167019630c9357
621b2e7a-64a3-4e00-8509-5f1b62f8f9e6,Kim Jung Min,"Work Later, Drink Now",Support Role,Hwang Dong Bae House of Five Blessings Bar Owner,3b8bd865d3bb49c1a47bbb31dd4916e6
fb967fe2-7fa1-4f74-943f-275a64c98b22,Yoo In Young,"Work Later, Drink Now Season 2",Support Role,Kim Sun Jung,140865f39119437c8d167019630c9357
fb967fe2-7fa1-4f74-943f-275a64c98b22,Yoo In Young,Crazy Love,Support Role,Baek Soo Young,3591b9c6214a48c4b7cda260f703dfdc
fb967fe2-7fa1-4f74-943f-275a64c98b22,Yoo In Young,Good Casting,Main Role,Im Ye Eun,cbd62ed9b35346b7b33c01b69cc258d5
fb967fe2-7fa1-4f74-943f-275a64c98b22,Yoo In Young,Let's Hold Hands Tightly and Watch The Sunset,Main Role,Shin Da Hye,33765e48af2d4ac8b8f4c1611c6e9813
fb967fe2-7fa1-4f74-943f-275a64c98b22,Yoo In Young,Mask,Main Role,Choi Mi Yun,a28f196eedf64b0ab5af2298f54b2841
fb967fe2-7fa1-4f74-943f-275a64c98b22,Yoo In Young,"Good-bye, Mr. Black",Main Role,Yoon Ma Ri,4bd5d6c67b3340c181d9cfcd74a17716
fb967fe2-7fa1-4f74-943f-275a64c98b22,Yoo In Young,Oh My Venus,Main Role,Oh Soo Jin,31d6b47816dd491499e7a5febdb78543
9ffee324-a833-41e6-89da-c2b78e4c08ff,Chae Jong Hyeop,Unlock My Boss,Main Role,Park In Sung,9f18660af3e84496b65832d2e8b36c5b
9ffee324-a833-41e6-89da-c2b78e4c08ff,Chae Jong Hyeop,Love All Play,Main Role,Park Tae Joon,d18ad732e02a47a7ba7d1e3022a2f556
9ffee324-a833-41e6-89da-c2b78e4c08ff,Chae Jong Hyeop,The Witch's Diner,Main Role,Lee Gil Yong,f56eebd0412f42bdb7a2380d0ab29c73
9ffee324-a833-41e6-89da-c2b78e4c08ff,Chae Jong Hyeop,"Nevertheless,",Main Role,Yang Do Hyuk,27aeedbcce7b43b19d04cb808c67a237
9ffee324-a833-41e6-89da-c2b78e4c08ff,Chae Jong Hyeop,Sisyphus: The Myth,Support Role,Sun Choi Jae Sun Chinese restaurant delivery guy,a92768b597f34a17993e60124087d44f
9ffee324-a833-41e6-89da-c2b78e4c08ff,Chae Jong Hyeop,Rumor,Main Role,Park Seon Jae,4eff689a1dc04667ab78f4a38ec37934
9ffee324-a833-41e6-89da-c2b78e4c08ff,Chae Jong Hyeop,No Bad Days,Main Role,Choi Joon Ho,e5ead88b53794fcdbfe3b3db397e4f49
9ffee324-a833-41e6-89da-c2b78e4c08ff,Chae Jong Hyeop,Between Friends,Main Role,Moon Do Hyuk,7459448497c0491bb6fec2f6c95388d9
32890afd-c711-472f-9bc7-e7f491f41cea,Seo Eun Soo,Unlock My Boss,Main Role,Jung Se Yeon,9f18660af3e84496b65832d2e8b36c5b
32890afd-c711-472f-9bc7-e7f491f41cea,Seo Eun Soo,Missing: The Other Side,Main Role,Choi Yeo Na,424fef5faad5478589a16375968ab42e
32890afd-c711-472f-9bc7-e7f491f41cea,Seo Eun Soo,Legal High,Main Role,Seo Jae In,e7e501082b6842dd944e6988c8ed22dd
32890afd-c711-472f-9bc7-e7f491f41cea,Seo Eun Soo,Top Management,Main Role,Yoo Eun Sung,86cd803b71ec436aadcec2d5ca825b1d
32890afd-c711-472f-9bc7-e7f491f41cea,Seo Eun Soo,The Smile Has Left Your Eyes,Support Role,Baek Seung Ah Jin Kang friend,77b33697d567480c8fb6b60c160ee81a
32890afd-c711-472f-9bc7-e7f491f41cea,Seo Eun Soo,My Golden Life,Main Role,Seo Ji Soo,a2360810ebbd495ea8058c6dc936de4f
32890afd-c711-472f-9bc7-e7f491f41cea,Seo Eun Soo,Duel,Main Role,Ryoo Mi Rae,9ed95a1ff0b34b82a099a5c71bf3570e
2c5a2169-0687-47f4-a738-3f13fdc49216,Heo Ji Na,Unlock My Boss,Support Role,Jung Ji Hye Maid,9f18660af3e84496b65832d2e8b36c5b
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,Unlock My Boss,Support Role,Park Jae Choon,9f18660af3e84496b65832d2e8b36c5b
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,The Road: The Tragedy of One,Support Role,Choi Nam Gyu Seo Young’s husband CEO,69243e93b048442ba6d6d9057129a021
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,On the Verge of Insanity,Support Role,Noh Byung Guk,233b24ebb1114c19b52d26a776057ecf
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,Secret Royal Inspector,Support Role,Jang Tae Seung Chief Royal Secretary,0679eb9055a949f7bac39d0c5dda5597
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,My Dangerous Wife,Support Role,Noh Chang Beom,f63cabb4f05f44c09aa9eeb06d86a3d7
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,Into the Ring,Main Role,Jo Maeng Deok,3419e4e7cea14a8cbba18da081d18664
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,"Meow, the Secret Boy",Support Role,Kim Soo Pyung Kim Sol Ahs father,33ffdae790b541818394230e72c9ec4e
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,My Country: The New Age,Support Role,Nam Jeon Seon Hos father,6e774653a32f498090270d97e44d6980
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,The Light in Your Eyes,Support Role,Kim Dae Sang Hye Jas father,ca78c2aca4b04c55b0683da961211cd0
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,Blessing of the Sea,Support Role,Shim Hak Gyu Chung Yi Ji Nas adoptive father,5ca79009d88b461fa6f2eec097d5f86a
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,The Guest,Support Role,Yang Yoon Mo Priest,98894ac6b071487085050c297d67ea76
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,Golden Pouch,Support Role,Geum Jung Do,6dc181ba597047c382be1dc1f8f75dec
aca10c53-fc84-4d49-9f4e-e444b061b375,Ahn Nae Sang,Awl,Main Role,Gu Go Shin,b5446cda988a4fbeb50aaf7704a5b5ce
a16d178a-8fef-4e80-bcb4-7fca9c570b07,Choi Hyun Joon,Connect,Support Role,Kang Ma Ru,b8e916f210824b6c99ba2751ba269bdd
cf47dea4-e90b-488c-9cac-05abb40fbe1b,Hong Eun Ki,Connect,Support Role,Kim Soon Kyung,b8e916f210824b6c99ba2751ba269bdd
cf47dea4-e90b-488c-9cac-05abb40fbe1b,Hong Eun Ki,Some Air,Main Role,Yoo Joo Won,1c17f39681f54c8383b7dcfe7fe14abc
cf47dea4-e90b-488c-9cac-05abb40fbe1b,Hong Eun Ki,Living With a Ghost,Support Role,Eun Gi,7eec8f8676fc4c5aabdd055f78f49ed1
53abe489-bb05-4482-924c-a66f942ce9dc,Lee Soo Ha,2PM Campus,Main Role,Juyeon,de4dda27c21048079261b84b87d29e6d
27b80716-f47b-4706-a419-ee297cedac7d,Kim Da Ye,Riding Dongdang,Main Role,Lee Da On,dabba72913bb4365a129e1702475c9af
27b80716-f47b-4706-a419-ee297cedac7d,Kim Da Ye,Rumor,Main Role,Shin Hye,4eff689a1dc04667ab78f4a38ec37934
27b80716-f47b-4706-a419-ee297cedac7d,Kim Da Ye,It's Okay to Be Sensitive,Main Role,Shin Hye,c37fa2358b1041b1b5f3b04d5e3109ab
27b80716-f47b-4706-a419-ee297cedac7d,Kim Da Ye,We Are Peaceful Brothers,Main Role,Woo Hwi Bi,7a887ab712934c90aa406a78303cb109
27b80716-f47b-4706-a419-ee297cedac7d,Kim Da Ye,Nightmare Teacher,Support Role,Ahn Shi Yun,b9718dea5eca48cdb172f1f588496c57
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,Riding Dongdang,Main Role,Chu Chan Su,dabba72913bb4365a129e1702475c9af
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,Can You Deliver Time?,Support Role,Min Yeon Sung Ep 12,1ad412f3b99e4e27b601718626db39aa
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,Failing in Love,Support Role,Kim Geon,e2766b376fb64aceb165d993b907407c
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,The Blue Sea,Support Role,Jung Cha Ki,fa7da047d6e74f6e92c466728b2ffbfa
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,Secret Crushes: Special Edition,Support Role,Jo Ki Sung,283b852fd315461a9ba686549276fdd7
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,Supernatural,Support Role,Parttime worker,0d6c33504dbc46788cbe3eacc39fa599
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,Secret Crushes Season 3,Main Role,Jo Ki Sung,60469984e5104be6a9e7a3aa139e94ab
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,Secret Crushes Season 2,Main Role,Jo Ki Sung,403ec33bbb2f4e52a8765df73d2cf4a4
e4ec9b23-39e3-4826-ad4b-96f24e335d34,Jo Ki Sung,Secret Crushes,Main Role,Actor 2,25d55262d5bf4134a3622d55b012542c
45abbc1e-aa28-4065-ac44-df7fa379452d,Lee Chung Gon,Riding Dongdang,Support Role,Seon Si Hwa,dabba72913bb4365a129e1702475c9af
45abbc1e-aa28-4065-ac44-df7fa379452d,Lee Chung Gon,Welcome to the Sandbox,Support Role,Chong Gon,0d9d0a24e2b848aaa255f3843b0841bc
45abbc1e-aa28-4065-ac44-df7fa379452d,Lee Chung Gon,Uigeumbu,Main Role,Chung Gon,4d8fb996c22247faaafc890312405fed
45abbc1e-aa28-4065-ac44-df7fa379452d,Lee Chung Gon,Short Paper,Support Role,Jae Hyeon,4b37a39b14114a3dab06544342041541
c8e28970-fd39-49a0-911c-e4abe012cc37,Kwon Hyuk Sung,Riding Dongdang,Support Role,Park Sang Cheol,dabba72913bb4365a129e1702475c9af
1819371f-bcd7-44de-a5e4-a8756709854b,Song Seung Hyun,Oh! My Assistant,Main Role,Seon Ho,85f8a1b2113d41cd9504fed4188a8b0f
1819371f-bcd7-44de-a5e4-a8756709854b,Song Seung Hyun,Detective Alice 2,Main Role,Ma Jung Soo,168eea9ee61940e39cdaa4c9e811d4f3
c5a6334a-8912-4c80-9c3c-4215664d0c47,Ko Chan Bin,Oh! My Assistant,Main Role,Gu Mu Yeong,85f8a1b2113d41cd9504fed4188a8b0f
c5a6334a-8912-4c80-9c3c-4215664d0c47,Ko Chan Bin,Love Revolution,Support Role,Kim Byung Hoon,3fdd7d5a81264267acfc17e457059ac4
f5fd3067-2502-49a6-85ce-f4007af9a326,Lee Do Ha,Oh! My Assistant,Support Role,Han Joon Seok,85f8a1b2113d41cd9504fed4188a8b0f
cf1321a8-ca42-4d14-9827-f26d1fdc1705,Seo Min Seo,Oh! My Assistant,Support Role,Lee Min Yeong,85f8a1b2113d41cd9504fed4188a8b0f
7b69dcc9-2556-4694-86cf-724ce83e31ea,Jin Ho Eun,Recipe for Farewell,Support Role,Kang Jae Ho Chang Raes son,991e11bb65964d9398e6a6c2b097b45d
7b69dcc9-2556-4694-86cf-724ce83e31ea,Jin Ho Eun,Twenty-Twenty,Main Role,Kang Dae Geun,6ed67d02a378436b838b17e8d06a437b
7b69dcc9-2556-4694-86cf-724ce83e31ea,Jin Ho Eun,The Secret of Secret,Main Role,Seo Jae Min,ebe009a45e6a4f3c9df6c51c87358318
7b69dcc9-2556-4694-86cf-724ce83e31ea,Jin Ho Eun,To My Beautiful Woo Ri,Support Role,Woo Ris exboyfriend,304cfa7ca5c64ca990e1f50d59c733c9
7b69dcc9-2556-4694-86cf-724ce83e31ea,Jin Ho Eun,Your Imagination Becomes Reality,Main Role,Hong Jun Ki,f6b6464d740c4d11b36d907142264ffb
7b69dcc9-2556-4694-86cf-724ce83e31ea,Jin Ho Eun,"Go, Back Diary",Bit part,Choi Min Hwan,346840ce104b461ab31788e4dab9e950
03ca7775-b252-462a-af85-ec6dfc5ae290,Yang Kyung Won,Recipe for Farewell,Support Role,Yang Su Won,991e11bb65964d9398e6a6c2b097b45d
03ca7775-b252-462a-af85-ec6dfc5ae290,Yang Kyung Won,Big Mouth,Support Role,Gong Ji Hoon,49846934ef8d4b719668046fe9b1b2a9
03ca7775-b252-462a-af85-ec6dfc5ae290,Yang Kyung Won,Crash Landing on You,Support Role,Pyo Chi Su 5th Company master sergeant,24617e1d5e54483b9a637eddd4370b44
3e1938a9-7c4c-479f-9cc3-84c58326bb12,Jo Yoo Jung,Recipe for Farewell,Support Role,Shin Yeo Jin,991e11bb65964d9398e6a6c2b097b45d
3e1938a9-7c4c-479f-9cc3-84c58326bb12,Jo Yoo Jung,Adult Trainee,Main Role,Ban Yu Ra,4dbdd617a08e4cae8ceb1f933284a92b
a85d5a7d-d4ef-44b6-969b-1eea11df7c36,Jeon Yeo Jin,Recipe for Farewell,Support Role,Jung Da Sol,991e11bb65964d9398e6a6c2b097b45d
a85d5a7d-d4ef-44b6-969b-1eea11df7c36,Jeon Yeo Jin,The Ordinary Life of Ms. 'O'! Season 3,Support Role,Best friend,d19df885740645e7886921fd44aeeb99
a85d5a7d-d4ef-44b6-969b-1eea11df7c36,Jeon Yeo Jin,The Ordinary Life of Ms. 'O'! Season 2,Support Role,Best friend,511f78e7f67745fa9dbf2e455eff9fcf
a85d5a7d-d4ef-44b6-969b-1eea11df7c36,Jeon Yeo Jin,The Ordinary Life of Ms. 'O'!,Support Role,Best friend,a5b20d67285e44e193718d4345779fa4
bb76d7af-4478-4527-95d3-b5c226d7546b,Hong Hwa Yeon,Only You,Main Role,Seulgi,975d66a53c1f42ed934c339341430d10
ccdc6966-8a48-4137-8e05-c517fbdc1311,Leo,Happy Ending Romance,Main Role,Kim Jung Hyun,345d9671f9994612b840235f80fbaede
8497b58f-080a-4b7b-aa3a-e534facffaf6,Ha Jong Woo,Happy Ending Romance,Main Role,Han Tae Young,345d9671f9994612b840235f80fbaede
8497b58f-080a-4b7b-aa3a-e534facffaf6,Ha Jong Woo,Part-time Mello,Main Role,Ahn Do Yoon,53471a6aa3d64aa0a7df416050b2f338
29fd83b7-7450-4071-b16f-d5054a1eedb2,Karam,Happy Ending Romance,Main Role,Cha Jung Woo,345d9671f9994612b840235f80fbaede
8a639a54-ba2a-443a-b27a-ee96868bba74,Kim Kwang Gyu,Happy Ending Romance,Support Role,Manager Kim,345d9671f9994612b840235f80fbaede
8a639a54-ba2a-443a-b27a-ee96868bba74,Kim Kwang Gyu,Dr. Park’s Clinic,Support Role,Dr Ji Min Ji,34104944bc9744709af2b384acc33f12
8a639a54-ba2a-443a-b27a-ee96868bba74,Kim Kwang Gyu,Lovers of the Red Sky,Support Role,Choi Won Ho Baekgyu Institute headmaster,b27d22a8e87b4749a532a276d1b3d196
8a639a54-ba2a-443a-b27a-ee96868bba74,Kim Kwang Gyu,Somehow Family,Main Role,Himself,0dd54abcc54144418c66c859e2f9c511
8a639a54-ba2a-443a-b27a-ee96868bba74,Kim Kwang Gyu,Trap,Support Role,Jang Man Ho Squad Chief,4466b9a73e524330857d369b9f00f104
8a639a54-ba2a-443a-b27a-ee96868bba74,Kim Kwang Gyu,Diary of a Prosecutor,Main Role,Hong Jong Hak,f19e27a97f774a3e81156a99cf283426
8a639a54-ba2a-443a-b27a-ee96868bba74,Kim Kwang Gyu,Hospital Ship,Support Role,Choo Won Gong,87f15fa16c5f458fa49495d3f445f5ab
3c8640a1-db28-4a46-9eba-644a45e58dea,Im Tu Cheol,Happy Ending Romance,Support Role,Kang Woo Joo,345d9671f9994612b840235f80fbaede
3c8640a1-db28-4a46-9eba-644a45e58dea,Im Tu Cheol,Just Too Bored,Support Role,Dong Geun Young,b8417c9c2fff4c2baa4f04dc96ec389d
3c8640a1-db28-4a46-9eba-644a45e58dea,Im Tu Cheol,Mr. Hashtag Season 2,Support Role,Young Gyu Tae Goos friend,00c8d9ee05154864991d1f52be709fb5
3c8640a1-db28-4a46-9eba-644a45e58dea,Im Tu Cheol,Mr. Hashtag,Support Role,Young Gyu Tae Gus friend,c81d04ce316d4244a5e0a032b4a11f70
3fb3d8c6-9b8c-4a56-8de1-f0aa996554b1,Jung Ji Yeon,Happy Ending Romance,Support Role,Yeong Seon,345d9671f9994612b840235f80fbaede
28ef52e3-53cf-474b-8259-213ef1b8e24c,Kim Sang Woo,Out of this World Girlfriend,Main Role,Gu Hana,96665ebeadb34eb08e026a5b5bcf5c81
28ef52e3-53cf-474b-8259-213ef1b8e24c,Kim Sang Woo,"Fanletter, Please",Support Role,Heo Hoon,3b079f4c99ae4b22bffc4f8cb5c9443e
28ef52e3-53cf-474b-8259-213ef1b8e24c,Kim Sang Woo,Jinx,Support Role,Tae Hyung,a8351bb5d93847e9bcb31cd306598efc
5764801d-19e3-4376-988a-44c898b0d5e6,Kim Seol Hyun,Summer Strike,Main Role,Lee Yeo Reum,fee91be5beab46cc9e1a814f7feafc33
5764801d-19e3-4376-988a-44c898b0d5e6,Kim Seol Hyun,The Killer's Shopping List,Main Role,Do A Hee,dd5f64b4028945a6b8a8f0eaab4c2147
5764801d-19e3-4376-988a-44c898b0d5e6,Kim Seol Hyun,Awaken,Main Role,Gong Hye Won,e0fffafb8be94fe3a0d55b1fa0139ede
5764801d-19e3-4376-988a-44c898b0d5e6,Kim Seol Hyun,My Country: The New Age,Main Role,Han Hee Jae,6e774653a32f498090270d97e44d6980
5764801d-19e3-4376-988a-44c898b0d5e6,Kim Seol Hyun,Orange Marmalade,Main Role,Baek Ma Ri,1f07fe7ed20f4d63af58c25b24421535
af48048b-9255-4a17-bd46-a9234a2181df,Yim Si Wan,Summer Strike,Main Role,An Dae Beom,fee91be5beab46cc9e1a814f7feafc33
af48048b-9255-4a17-bd46-a9234a2181df,Yim Si Wan,Tracer Season 2,Main Role,Hwang Dong Joo,49ad96962b6f4cc28511c5fadb83d0a6
af48048b-9255-4a17-bd46-a9234a2181df,Yim Si Wan,Tracer,Main Role,Hwang Dong Joo,9c3a434980b3438ba14350273b945888
af48048b-9255-4a17-bd46-a9234a2181df,Yim Si Wan,Run On,Main Role,Ki Seon Gyeom,67783adfeb9648e695bbd55910056553
af48048b-9255-4a17-bd46-a9234a2181df,Yim Si Wan,Strangers from Hell,Main Role,Yoon Jong Woo,2e5a97aa1ad24ebd95fb0d2094b5cedb
af48048b-9255-4a17-bd46-a9234a2181df,Yim Si Wan,The King in Love,Main Role,Wang Won,2114cc54fea44528a9b0ec372f75ee32
65a5e59e-66b1-45ce-9e29-e927ed851f65,Shin Eun Soo,Summer Strike,Main Role,Kim Bom,fee91be5beab46cc9e1a814f7feafc33
65a5e59e-66b1-45ce-9e29-e927ed851f65,Shin Eun Soo,Do Do Sol Sol La La Sol,Support Role,Jin Ha Young,7b6910f282ff44fb87e712741d34adb6
65a5e59e-66b1-45ce-9e29-e927ed851f65,Shin Eun Soo,Bad Papa,Main Role,Yoo Young Son,047db0229a42431b9b7b00f8076ef994
65a5e59e-66b1-45ce-9e29-e927ed851f65,Shin Eun Soo,Magic School,Main Role,Han Yi Seul,f65fbb8e2b104114a335dd89c6cae769
c0c2a543-6885-4655-9873-e7138788fcf8,a.mond,Summer Strike,Main Role,Heo Jae Hoon,fee91be5beab46cc9e1a814f7feafc33
c0c2a543-6885-4655-9873-e7138788fcf8,a.mond,Dear X Who Doesn't Love Me,Support Role,Kim Do Bin,d2ad86fb205f47d3bef8109a626465b5
c0c2a543-6885-4655-9873-e7138788fcf8,a.mond,Top Management,Main Role,Irib,86cd803b71ec436aadcec2d5ca825b1d
52ba4ad5-1bcc-4b7e-8eab-7ef78450cfe0,Park Ye Young,Summer Strike,Support Role,Jo Ji Young,fee91be5beab46cc9e1a814f7feafc33
52ba4ad5-1bcc-4b7e-8eab-7ef78450cfe0,Park Ye Young,Anna: Extended Version,Support Role,Ji Won,34bd5fa45bea48bdb9134a0eacf1bb6a
